Scenarios,Camps Name,Mu,delta_D,alpha,delta_R,lambda_C,lambda_S,omega,Supply,Optimal Allocated Aid
Scenario 41,Camp 6,2,20,0.25,2,1698.4,2074,303.0666649,18930,2418
Scenario 41,Camp 7,2,20,0.25,2,2174.4,1628.42,387.9553092,18930,2644
Scenario 42,Camp 1,2,30,0.25,2,428.4,2882.1,163.6311734,11358,598
Scenario 42,Camp 2,2,30,0.25,2,642.6,2860.68,245.2564714,11358,764
Scenario 42,Camp 3,2,30,0.25,2,1071,2817.84,408.5069494,11358,1092
Scenario 42,Camp 4,2,30,0.25,2,4282.8,4500.96,1632.427748,11358,3688
Scenario 42,Camp 5,2,30,0.25,2,2483.6,742.52,946.8065355,11358,1922
Scenario 42,Camp 6,2,30,0.25,2,1698.4,2074,647.5903275,11358,1494
Scenario 42,Camp 7,2,30,0.25,2,2174.4,1628.42,828.9796762,11358,1800
Scenario 42,Camp 1,2,30,0.25,2,428.4,2882.1,163.6311734,15144,1012
Scenario 42,Camp 2,2,30,0.25,2,642.6,2860.68,245.2564714,15144,1202
Scenario 42,Camp 3,2,30,0.25,2,1071,2817.84,408.5069494,15144,1578
Scenario 42,Camp 4,2,30,0.25,2,4282.8,4500.96,1632.427748,15144,4786
Scenario 42,Camp 5,2,30,0.25,2,2483.6,742.52,946.8065355,15144,2326
Scenario 42,Camp 6,2,30,0.25,2,1698.4,2074,647.5903275,15144,1964
Scenario 42,Camp 7,2,30,0.25,2,2174.4,1628.42,828.9796762,15144,2276
Scenario 42,Camp 1,2,30,0.25,2,428.4,2882.1,163.6311734,18930,1426
Scenario 42,Camp 2,2,30,0.25,2,642.6,2860.68,245.2564714,18930,1640
Scenario 42,Camp 3,2,30,0.25,2,1071,2817.84,408.5069494,18930,2064
Scenario 42,Camp 4,2,30,0.25,2,4282.8,4500.96,1632.427748,18930,5884
Scenario 42,Camp 5,2,30,0.25,2,2483.6,742.52,946.8065355,18930,2728
Scenario 42,Camp 6,2,30,0.25,2,1698.4,2074,647.5903275,18930,2436
Scenario 42,Camp 7,2,30,0.25,2,2174.4,1628.42,828.9796762,18930,2752
Scenario 43,Camp 1,2,40,0.25,2,428.4,2882.1,225.3964027,11358,466
Scenario 43,Camp 2,2,40,0.25,2,642.6,2860.68,337.8324878,11358,650
Scenario 43,Camp 3,2,40,0.25,2,1071,2817.84,562.7044955,11358,1014
Scenario 43,Camp 4,2,40,0.25,2,4282.8,4500.96,2248.613968,11358,3766
Scenario 43,Camp 5,2,40,0.25,2,2483.6,742.52,1304.193955,11358,2076
Scenario 43,Camp 6,2,40,0.25,2,1698.4,2074,892.0337562,11358,1508
Scenario 43,Camp 7,2,40,0.25,2,2174.4,1628.42,1141.891444,11358,1878
Scenario 43,Camp 1,2,40,0.25,2,428.4,2882.1,225.3964027,15144,880
Scenario 43,Camp 2,2,40,0.25,2,642.6,2860.68,337.8324878,15144,1088
Scenario 43,Camp 3,2,40,0.25,2,1071,2817.84,562.7044955,15144,1500
Scenario 43,Camp 4,2,40,0.25,2,4282.8,4500.96,2248.613968,15144,4862
Scenario 43,Camp 5,2,40,0.25,2,2483.6,742.52,1304.193955,15144,2480
Scenario 43,Camp 6,2,40,0.25,2,1698.4,2074,892.0337562,15144,1980
Scenario 43,Camp 7,2,40,0.25,2,2174.4,1628.42,1141.891444,15144,2354
Scenario 43,Camp 1,2,40,0.25,2,428.4,2882.1,225.3964027,18930,1294
Scenario 43,Camp 2,2,40,0.25,2,642.6,2860.68,337.8324878,18930,1526
Scenario 43,Camp 3,2,40,0.25,2,1071,2817.84,562.7044955,18930,1986
Scenario 43,Camp 4,2,40,0.25,2,4282.8,4500.96,2248.613968,18930,5962
Scenario 43,Camp 5,2,40,0.25,2,2483.6,742.52,1304.193955,18930,2884
Scenario 43,Camp 6,2,40,0.25,2,1698.4,2074,892.0337562,18930,2450
Scenario 43,Camp 7,2,40,0.25,2,2174.4,1628.42,1141.891444,18930,2828
Scenario 44,Camp 1,2,50,0.25,2,428.4,2882.1,273.3052365,11358,364
Scenario 44,Camp 2,2,50,0.25,2,642.6,2860.68,409.6400248,11358,562
Scenario 44,Camp 3,2,50,0.25,2,1071,2817.84,682.3094043,11358,952
Scenario 44,Camp 4,2,50,0.25,2,4282.8,4500.96,2726.565131,11358,3826
Scenario 44,Camp 5,2,50,0.25,2,2483.6,742.52,1581.405174,11358,2198
Scenario 44,Camp 6,2,50,0.25,2,1698.4,2074,1081.63881,11358,1518
Scenario 44,Camp 7,2,50,0.25,2,2174.4,1628.42,1384.604668,11358,1938
Scenario 44,Camp 1,2,50,0.25,2,428.4,2882.1,273.3052365,15144,778
Scenario 44,Camp 2,2,50,0.25,2,642.6,2860.68,409.6400248,15144,1000
Scenario 44,Camp 3,2,50,0.25,2,1071,2817.84,682.3094043,15144,1438
Scenario 44,Camp 4,2,50,0.25,2,4282.8,4500.96,2726.565131,15144,4924
Scenario 44,Camp 5,2,50,0.25,2,2483.6,742.52,1581.405174,15144,2600
Scenario 44,Camp 6,2,50,0.25,2,1698.4,2074,1081.63881,15144,1990
Scenario 44,Camp 7,2,50,0.25,2,2174.4,1628.42,1384.604668,15144,2414
Scenario 44,Camp 1,2,50,0.25,2,428.4,2882.1,273.3052365,18930,1190
Scenario 44,Camp 2,2,50,0.25,2,642.6,2860.68,409.6400248,18930,1438
Scenario 44,Camp 3,2,50,0.25,2,1071,2817.84,682.3094043,18930,1924
Scenario 44,Camp 4,2,50,0.25,2,4282.8,4500.96,2726.565131,18930,6022
Scenario 44,Camp 5,2,50,0.25,2,2483.6,742.52,1581.405174,18930,3004
Scenario 44,Camp 6,2,50,0.25,2,1698.4,2074,1081.63881,18930,2462
Scenario 44,Camp 7,2,50,0.25,2,2174.4,1628.42,1384.604668,18930,2890
Scenario 45,Camp 1,6,20,0.25,2,428.4,2882.1,-59.88520057,3786,234
Scenario 45,Camp 2,6,20,0.25,2,642.6,2860.68,-89.62037656,3786,306
Scenario 45,Camp 3,6,20,0.25,2,1071,2817.84,-149.0903452,3786,426
Scenario 45,Camp 4,6,20,0.25,2,4282.8,4500.96,-594.9468893,3786,1234
Scenario 45,Camp 5,6,20,0.25,2,2483.6,742.52,-345.1851367,3786,510
Scenario 45,Camp 6,6,20,0.25,2,1698.4,2074,-236.1850189,3786,514
Scenario 45,Camp 7,6,20,0.25,2,2174.4,1628.42,-302.2625295,3786,562
Scenario 45,Camp 1,6,20,0.25,2,428.4,2882.1,-59.88520057,5048,372
Scenario 45,Camp 2,6,20,0.25,2,642.6,2860.68,-89.62037656,5048,452
Scenario 45,Camp 3,6,20,0.25,2,1071,2817.84,-149.0903452,5048,588
Scenario 45,Camp 4,6,20,0.25,2,4282.8,4500.96,-594.9468893,5048,1600
Scenario 45,Camp 5,6,20,0.25,2,2483.6,742.52,-345.1851367,5048,644
Scenario 45,Camp 6,6,20,0.25,2,1698.4,2074,-236.1850189,5048,672
Scenario 45,Camp 7,6,20,0.25,2,2174.4,1628.42,-302.2625295,5048,720
Scenario 45,Camp 1,6,20,0.25,2,428.4,2882.1,-59.88520057,6310,510
Scenario 45,Camp 2,6,20,0.25,2,642.6,2860.68,-89.62037656,6310,598
Scenario 45,Camp 3,6,20,0.25,2,1071,2817.84,-149.0903452,6310,750
Scenario 45,Camp 4,6,20,0.25,2,4282.8,4500.96,-594.9468893,6310,1966
Scenario 45,Camp 5,6,20,0.25,2,2483.6,742.52,-345.1851367,6310,778
Scenario 45,Camp 6,6,20,0.25,2,1698.4,2074,-236.1850189,6310,830
Scenario 45,Camp 7,6,20,0.25,2,2174.4,1628.42,-302.2625295,6310,878
Scenario 46,Camp 1,6,30,0.25,2,428.4,2882.1,-30.73272924,3786,170
Scenario 46,Camp 2,6,30,0.25,2,642.6,2860.68,-45.99264495,3786,252
Scenario 46,Camp 3,6,30,0.25,2,1071,2817.84,-76.51227966,3786,388
Scenario 46,Camp 4,6,30,0.25,2,4282.8,4500.96,-305.3232099,3786,1270
Scenario 46,Camp 5,6,30,0.25,2,2483.6,742.52,-177.1469619,3786,584
Scenario 46,Camp 6,6,30,0.25,2,1698.4,2074,-121.2087489,3786,522
Scenario 46,Camp 7,6,30,0.25,2,2174.4,1628.42,-155.1193348,3786,600
Scenario 46,Camp 1,6,30,0.25,2,428.4,2882.1,-30.73272924,5048,308
Scenario 46,Camp 2,6,30,0.25,2,642.6,2860.68,-45.99264495,5048,398
Scenario 46,Camp 3,6,30,0.25,2,1071,2817.84,-76.51227966,5048,550
Scenario 46,Camp 4,6,30,0.25,2,4282.8,4500.96,-305.3232099,5048,1638
Scenario 46,Camp 5,6,30,0.25,2,2483.6,742.52,-177.1469619,5048,718
Scenario 46,Camp 6,6,30,0.25,2,1698.4,2074,-121.2087489,5048,678
Scenario 46,Camp 7,6,30,0.25,2,2174.4,1628.42,-155.1193348,5048,758
Scenario 46,Camp 1,6,30,0.25,2,428.4,2882.1,-30.73272924,6310,446
Scenario 46,Camp 2,6,30,0.25,2,642.6,2860.68,-45.99264495,6310,544
Scenario 46,Camp 3,6,30,0.25,2,1071,2817.84,-76.51227966,6310,712
Scenario 46,Camp 4,6,30,0.25,2,4282.8,4500.96,-305.3232099,6310,2004
Scenario 46,Camp 5,6,30,0.25,2,2483.6,742.52,-177.1469619,6310,852
Scenario 46,Camp 6,6,30,0.25,2,1698.4,2074,-121.2087489,6310,836
Scenario 46,Camp 7,6,30,0.25,2,2174.4,1628.42,-155.1193348,6310,916
Scenario 47,Camp 1,6,40,0.25,2,428.4,2882.1,-10.04872167,3786,124
Scenario 47,Camp 2,6,40,0.25,2,642.6,2860.68,-15.03827676,3786,212
Scenario 47,Camp 3,6,40,0.25,2,1071,2817.84,-25.01732262,3786,362
Scenario 47,Camp 4,6,40,0.25,2,4282.8,4500.96,-99.83193913,3786,1298
Scenario 47,Camp 5,6,40,0.25,2,2483.6,742.52,-57.92197955,3786,638
Scenario 47,Camp 6,6,40,0.25,2,1698.4,2074,-39.63178705,3786,526
Scenario 47,Camp 7,6,40,0.25,2,2174.4,1628.42,-50.71957679,3786,626
Scenario 47,Camp 1,6,40,0.25,2,428.4,2882.1,-10.04872167,5048,262
Scenario 47,Camp 2,6,40,0.25,2,642.6,2860.68,-15.03827676,5048,358
Scenario 47,Camp 3,6,40,0.25,2,1071,2817.84,-25.01732262,5048,524
Scenario 47,Camp 4,6,40,0.25,2,4282.8,4500.96,-99.83193913,5048,1664
Scenario 47,Camp 5,6,40,0.25,2,2483.6,742.52,-57.92197955,5048,772
Scenario 47,Camp 6,6,40,0.25,2,1698.4,2074,-39.63178705,5048,684
Scenario 47,Camp 7,6,40,0.25,2,2174.4,1628.42,-50.71957679,5048,784
Scenario 47,Camp 1,6,40,0.25,2,428.4,2882.1,-10.04872167,6310,400
Scenario 47,Camp 2,6,40,0.25,2,642.6,2860.68,-15.03827676,6310,504
Scenario 47,Camp 3,6,40,0.25,2,1071,2817.84,-25.01732262,6310,686
Scenario 47,Camp 4,6,40,0.25,2,4282.8,4500.96,-99.83193913,6310,2030
Scenario 47,Camp 5,6,40,0.25,2,2483.6,742.52,-57.92197955,6310,906
Scenario 47,Camp 6,6,40,0.25,2,1698.4,2074,-39.63178705,6310,840
Scenario 47,Camp 7,6,40,0.25,2,2174.4,1628.42,-50.71957679,6310,944
Scenario 48,Camp 1,6,50,0.25,2,428.4,2882.1,5.995041041,3786,88
Scenario 48,Camp 2,6,50,0.25,2,642.6,2860.68,8.971796545,3786,182
Scenario 48,Camp 3,6,50,0.25,2,1071,2817.84,14.92526918,3786,340
Scenario 48,Camp 4,6,50,0.25,2,4282.8,4500.96,59.55947354,3786,1320
Scenario 48,Camp 5,6,50,0.25,2,2483.6,742.52,34.55610137,3786,678
Scenario 48,Camp 6,6,50,0.25,2,1698.4,2074,23.6442204,3786,530
Scenario 48,Camp 7,6,50,0.25,2,2174.4,1628.42,30.25916674,3786,648
Scenario 48,Camp 1,6,50,0.25,2,428.4,2882.1,5.995041041,5048,226
Scenario 48,Camp 2,6,50,0.25,2,642.6,2860.68,8.971796545,5048,328
Scenario 48,Camp 3,6,50,0.25,2,1071,2817.84,14.92526918,5048,502
Scenario 48,Camp 4,6,50,0.25,2,4282.8,4500.96,59.55947354,5048,1686
Scenario 48,Camp 5,6,50,0.25,2,2483.6,742.52,34.55610137,5048,812
Scenario 48,Camp 6,6,50,0.25,2,1698.4,2074,23.6442204,5048,688
Scenario 48,Camp 7,6,50,0.25,2,2174.4,1628.42,30.25916674,5048,806
Scenario 48,Camp 1,6,50,0.25,2,428.4,2882.1,5.995041041,6310,364
Scenario 48,Camp 2,6,50,0.25,2,642.6,2860.68,8.971796545,6310,474
Scenario 48,Camp 3,6,50,0.25,2,1071,2817.84,14.92526918,6310,664
Scenario 48,Camp 4,6,50,0.25,2,4282.8,4500.96,59.55947354,6310,2052
Scenario 48,Camp 5,6,50,0.25,2,2483.6,742.52,34.55610137,6310,948
Scenario 48,Camp 6,6,50,0.25,2,1698.4,2074,23.6442204,6310,844
Scenario 48,Camp 7,6,50,0.25,2,2174.4,1628.42,30.25916674,6310,964
Scenario 49,Camp 1,1,20,0.5,2,428.4,2882.1,987.578299,22716,762
Scenario 49,Camp 2,1,20,0.5,2,642.6,2860.68,1480.792175,22716,1142
Scenario 49,Camp 3,1,20,0.5,2,1071,2817.84,2467.219748,22716,1904
Scenario 49,Camp 4,1,20,0.5,2,4282.8,4500.96,9862.662684,22716,7612
Scenario 49,Camp 5,1,20,0.5,2,2483.6,742.52,5719.851552,22716,4414
Scenario 49,Camp 6,1,20,0.5,2,1698.4,2074,3911.861702,22716,3018
Scenario 49,Camp 7,1,20,0.5,2,2174.4,1628.42,5007.892231,22716,3864
Scenario 49,Camp 1,1,20,0.5,2,428.4,2882.1,987.578299,30288,1610
Scenario 49,Camp 2,1,20,0.5,2,642.6,2860.68,1480.792175,30288,2082
Scenario 49,Camp 3,1,20,0.5,2,1071,2817.84,2467.219748,30288,3020
Scenario 49,Camp 4,1,20,0.5,2,4282.8,4500.96,9862.662684,30288,9312
Scenario 49,Camp 5,1,20,0.5,2,2483.6,742.52,5719.851552,30288,5400
Scenario 49,Camp 6,1,20,0.5,2,1698.4,2074,3911.861702,30288,4224
Scenario 49,Camp 7,1,20,0.5,2,2174.4,1628.42,5007.892231,30288,4640
Scenario 49,Camp 1,1,20,0.5,2,428.4,2882.1,987.578299,37860,2232
Scenario 49,Camp 2,1,20,0.5,2,642.6,2860.68,1480.792175,37860,2738
Scenario 49,Camp 3,1,20,0.5,2,1071,2817.84,2467.219748,37860,3748
Scenario 49,Camp 4,1,20,0.5,2,4282.8,4500.96,9862.662684,37860,12124
Scenario 49,Camp 5,1,20,0.5,2,2483.6,742.52,5719.851552,37860,6214
Scenario 49,Camp 6,1,20,0.5,2,1698.4,2074,3911.861702,37860,4932
Scenario 49,Camp 7,1,20,0.5,2,2174.4,1628.42,5007.892231,37860,5872
Scenario 5,Camp 1,2,20,0.25,1,428.4,2882.1,225.3964027,11358,544
Scenario 5,Camp 2,2,20,0.25,1,642.6,2860.68,337.8324878,11358,714
Scenario 5,Camp 3,2,20,0.25,1,1071,2817.84,562.7044955,11358,1054
Scenario 5,Camp 4,2,20,0.25,1,4282.8,4500.96,2248.613968,11358,3714
Scenario 5,Camp 5,2,20,0.25,1,2483.6,742.52,1304.193955,11358,2002
Scenario 5,Camp 6,2,20,0.25,1,1698.4,2074,892.0337562,11358,1496
Scenario 5,Camp 7,2,20,0.25,1,2174.4,1628.42,1141.891444,11358,1834
Scenario 5,Camp 1,2,20,0.25,1,428.4,2882.1,225.3964027,15144,956
Scenario 5,Camp 2,2,20,0.25,1,642.6,2860.68,337.8324878,15144,1152
Scenario 5,Camp 3,2,20,0.25,1,1071,2817.84,562.7044955,15144,1540
Scenario 5,Camp 4,2,20,0.25,1,4282.8,4500.96,2248.613968,15144,4812
Scenario 5,Camp 5,2,20,0.25,1,2483.6,742.52,1304.193955,15144,2406
Scenario 5,Camp 6,2,20,0.25,1,1698.4,2074,892.0337562,15144,1968
Scenario 5,Camp 7,2,20,0.25,1,2174.4,1628.42,1141.891444,15144,2310
Scenario 5,Camp 1,2,20,0.25,1,428.4,2882.1,225.3964027,18930,1372
Scenario 5,Camp 2,2,20,0.25,1,642.6,2860.68,337.8324878,18930,1590
Scenario 5,Camp 3,2,20,0.25,1,1071,2817.84,562.7044955,18930,2026
Scenario 5,Camp 4,2,20,0.25,1,4282.8,4500.96,2248.613968,18930,5910
Scenario 5,Camp 5,2,20,0.25,1,2483.6,742.52,1304.193955,18930,2808
Scenario 5,Camp 6,2,20,0.25,1,1698.4,2074,892.0337562,18930,2438
Scenario 5,Camp 7,2,20,0.25,1,2174.4,1628.42,1141.891444,18930,2786
Scenario 50,Camp 1,1,30,0.5,2,428.4,2882.1,1161.482205,22716,762
Scenario 50,Camp 2,1,30,0.5,2,642.6,2860.68,1741.546733,22716,1142
Scenario 50,Camp 3,1,30,0.5,2,1071,2817.84,2901.67558,22716,1904
Scenario 50,Camp 4,1,30,0.5,2,4282.8,4500.96,11599.39137,22716,7612
Scenario 50,Camp 5,1,30,0.5,2,2483.6,742.52,6727.067414,22716,4414
Scenario 50,Camp 6,1,30,0.5,2,1698.4,2074,4600.706354,22716,3018
Scenario 50,Camp 7,1,30,0.5,2,2174.4,1628.42,5889.738279,22716,3864
Scenario 50,Camp 1,1,30,0.5,2,428.4,2882.1,1161.482205,30288,1016
Scenario 50,Camp 2,1,30,0.5,2,642.6,2860.68,1741.546733,30288,1524
Scenario 50,Camp 3,1,30,0.5,2,1071,2817.84,2901.67558,30288,2538
Scenario 50,Camp 4,1,30,0.5,2,4282.8,4500.96,11599.39137,30288,10148
Scenario 50,Camp 5,1,30,0.5,2,2483.6,742.52,6727.067414,30288,5886
Scenario 50,Camp 6,1,30,0.5,2,1698.4,2074,4600.706354,30288,4024
Scenario 50,Camp 7,1,30,0.5,2,2174.4,1628.42,5889.738279,30288,5152
Scenario 50,Camp 1,1,30,0.5,2,428.4,2882.1,1161.482205,37860,1924
Scenario 50,Camp 2,1,30,0.5,2,642.6,2860.68,1741.546733,37860,2484
Scenario 50,Camp 3,1,30,0.5,2,1071,2817.84,2901.67558,37860,3606
Scenario 50,Camp 4,1,30,0.5,2,4282.8,4500.96,11599.39137,37860,12534
Scenario 50,Camp 5,1,30,0.5,2,2483.6,742.52,6727.067414,37860,6474
Scenario 50,Camp 6,1,30,0.5,2,1698.4,2074,4600.706354,37860,5054
Scenario 50,Camp 7,1,30,0.5,2,2174.4,1628.42,5889.738279,37860,5784
Scenario 51,Camp 1,1,40,0.5,2,428.4,2882.1,1284.86899,22716,762
Scenario 51,Camp 2,1,40,0.5,2,642.6,2860.68,1926.555037,22716,1142
Scenario 51,Camp 3,1,40,0.5,2,1071,2817.84,3209.926898,22716,1904
Scenario 51,Camp 4,1,40,0.5,2,4282.8,4500.96,12831.61999,22716,7612
Scenario 51,Camp 5,1,40,0.5,2,2483.6,742.52,7441.69844,22716,4414
Scenario 51,Camp 6,1,40,0.5,2,1698.4,2074,5089.449413,22716,3018
Scenario 51,Camp 7,1,40,0.5,2,2174.4,1628.42,6515.418007,22716,3864
Scenario 51,Camp 1,1,40,0.5,2,428.4,2882.1,1284.86899,30288,1016
Scenario 51,Camp 2,1,40,0.5,2,642.6,2860.68,1926.555037,30288,1524
Scenario 51,Camp 3,1,40,0.5,2,1071,2817.84,3209.926898,30288,2538
Scenario 51,Camp 4,1,40,0.5,2,4282.8,4500.96,12831.61999,30288,10148
Scenario 51,Camp 5,1,40,0.5,2,2483.6,742.52,7441.69844,30288,5886
Scenario 51,Camp 6,1,40,0.5,2,1698.4,2074,5089.449413,30288,4024
Scenario 51,Camp 7,1,40,0.5,2,2174.4,1628.42,6515.418007,30288,5152
Scenario 51,Camp 1,1,40,0.5,2,428.4,2882.1,1284.86899,37860,1816
Scenario 51,Camp 2,1,40,0.5,2,642.6,2860.68,1926.555037,37860,2426
Scenario 51,Camp 3,1,40,0.5,2,1071,2817.84,3209.926898,37860,3642
Scenario 51,Camp 4,1,40,0.5,2,4282.8,4500.96,12831.61999,37860,12066
Scenario 51,Camp 5,1,40,0.5,2,2483.6,742.52,7441.69844,37860,6998
Scenario 51,Camp 6,1,40,0.5,2,1698.4,2074,5089.449413,37860,4786
Scenario 51,Camp 7,1,40,0.5,2,2174.4,1628.42,6515.418007,37860,6126
Scenario 52,Camp 1,1,50,0.5,2,428.4,2882.1,1380.575216,22716,762
Scenario 52,Camp 2,1,50,0.5,2,642.6,2860.68,2070.058626,22716,1142
Scenario 52,Camp 3,1,50,0.5,2,1071,2817.84,3449.025196,22716,1904
Scenario 52,Camp 4,1,50,0.5,2,4282.8,4500.96,13787.41076,22716,7612
Scenario 52,Camp 5,1,50,0.5,2,2483.6,742.52,7996.009329,22716,4414
Scenario 52,Camp 6,1,50,0.5,2,1698.4,2074,5468.547981,22716,3018
Scenario 52,Camp 7,1,50,0.5,2,2174.4,1628.42,7000.732908,22716,3864
Scenario 52,Camp 1,1,50,0.5,2,428.4,2882.1,1380.575216,30288,1016
Scenario 52,Camp 2,1,50,0.5,2,642.6,2860.68,2070.058626,30288,1524
Scenario 52,Camp 3,1,50,0.5,2,1071,2817.84,3449.025196,30288,2538
Scenario 52,Camp 4,1,50,0.5,2,4282.8,4500.96,13787.41076,30288,10148
Scenario 52,Camp 5,1,50,0.5,2,2483.6,742.52,7996.009329,30288,5886
Scenario 52,Camp 6,1,50,0.5,2,1698.4,2074,5468.547981,30288,4024
Scenario 52,Camp 7,1,50,0.5,2,2174.4,1628.42,7000.732908,30288,5152
Scenario 52,Camp 1,1,50,0.5,2,428.4,2882.1,1380.575216,37860,1270
Scenario 52,Camp 2,1,50,0.5,2,642.6,2860.68,2070.058626,37860,1904
Scenario 52,Camp 3,1,50,0.5,2,1071,2817.84,3449.025196,37860,3172
Scenario 52,Camp 4,1,50,0.5,2,4282.8,4500.96,13787.41076,37860,12686
Scenario 52,Camp 5,1,50,0.5,2,2483.6,742.52,7996.009329,37860,7356
Scenario 52,Camp 6,1,50,0.5,2,1698.4,2074,5468.547981,37860,5032
Scenario 52,Camp 7,1,50,0.5,2,2174.4,1628.42,7000.732908,37860,6440
Scenario 53,Camp 1,2,20,0.5,2,428.4,2882.1,258.4924938,11358,396
Scenario 53,Camp 2,2,20,0.5,2,642.6,2860.68,387.4381367,11358,588
Scenario 53,Camp 3,2,20,0.5,2,1071,2817.84,645.3292359,11358,972
Scenario 53,Camp 4,2,20,0.5,2,4282.8,4500.96,2578.789303,11358,3808
Scenario 53,Camp 5,2,20,0.5,2,2483.6,742.52,1495.695334,11358,2160
Scenario 53,Camp 6,2,20,0.5,2,1698.4,2074,1023.015574,11358,1514
Scenario 53,Camp 7,2,20,0.5,2,2174.4,1628.42,1309.561127,11358,1920
Scenario 53,Camp 1,2,20,0.5,2,428.4,2882.1,258.4924938,15144,810
Scenario 53,Camp 2,2,20,0.5,2,642.6,2860.68,387.4381367,15144,1026
Scenario 53,Camp 3,2,20,0.5,2,1071,2817.84,645.3292359,15144,1458
Scenario 53,Camp 4,2,20,0.5,2,4282.8,4500.96,2578.789303,15144,4906
Scenario 53,Camp 5,2,20,0.5,2,2483.6,742.52,1495.695334,15144,2562
Scenario 53,Camp 6,2,20,0.5,2,1698.4,2074,1023.015574,15144,1986
Scenario 53,Camp 7,2,20,0.5,2,2174.4,1628.42,1309.561127,15144,2396
Scenario 53,Camp 1,2,20,0.5,2,428.4,2882.1,258.4924938,18930,1224
Scenario 53,Camp 2,2,20,0.5,2,642.6,2860.68,387.4381367,18930,1464
Scenario 53,Camp 3,2,20,0.5,2,1071,2817.84,645.3292359,18930,1944
Scenario 53,Camp 4,2,20,0.5,2,4282.8,4500.96,2578.789303,18930,6004
Scenario 53,Camp 5,2,20,0.5,2,2483.6,742.52,1495.695334,18930,2966
Scenario 53,Camp 6,2,20,0.5,2,1698.4,2074,1023.015574,18930,2458
Scenario 53,Camp 7,2,20,0.5,2,2174.4,1628.42,1309.561127,18930,2870
Scenario 54,Camp 1,2,30,0.5,2,428.4,2882.1,345.5456951,11358,345.5456951
Scenario 54,Camp 2,2,30,0.5,2,642.6,2860.68,517.9167034,11358,517.9167034
Scenario 54,Camp 3,2,30,0.5,2,1071,2817.84,862.6584708,11358,862.6584708
Scenario 54,Camp 4,2,30,0.5,2,4282.8,4500.96,3447.255002,11358,3813.879131
Scenario 54,Camp 5,2,30,0.5,2,2483.6,742.52,1999.404611,11358,2342
Scenario 54,Camp 6,2,30,0.5,2,1698.4,2074,1367.539236,11358,1490
Scenario 54,Camp 7,2,30,0.5,2,2174.4,1628.42,1750.585494,11358,1986
Scenario 54,Camp 1,2,30,0.5,2,428.4,2882.1,345.5456951,15144,620
Scenario 54,Camp 2,2,30,0.5,2,642.6,2860.68,517.9167034,15144,862
Scenario 54,Camp 3,2,30,0.5,2,1071,2817.84,862.6584708,15144,1346
Scenario 54,Camp 4,2,30,0.5,2,4282.8,4500.96,3447.255002,15144,5018
Scenario 54,Camp 5,2,30,0.5,2,2483.6,742.52,1999.404611,15144,2784
Scenario 54,Camp 6,2,30,0.5,2,1698.4,2074,1367.539236,15144,2008
Scenario 54,Camp 7,2,30,0.5,2,2174.4,1628.42,1750.585494,15144,2506
Scenario 54,Camp 1,2,30,0.5,2,428.4,2882.1,345.5456951,18930,1034
Scenario 54,Camp 2,2,30,0.5,2,642.6,2860.68,517.9167034,18930,1300
Scenario 54,Camp 3,2,30,0.5,2,1071,2817.84,862.6584708,18930,1832
Scenario 54,Camp 4,2,30,0.5,2,4282.8,4500.96,3447.255002,18930,6116
Scenario 54,Camp 5,2,30,0.5,2,2483.6,742.52,1999.404611,18930,3188
Scenario 54,Camp 6,2,30,0.5,2,1698.4,2074,1367.539236,18930,2478
Scenario 54,Camp 7,2,30,0.5,2,2174.4,1628.42,1750.585494,18930,2982
Scenario 55,Camp 1,2,40,0.5,2,428.4,2882.1,407.3109244,11358,380
Scenario 55,Camp 2,2,40,0.5,2,642.6,2860.68,610.4927199,11358,572
Scenario 55,Camp 3,2,40,0.5,2,1071,2817.84,1016.856017,11358,952
Scenario 55,Camp 4,2,40,0.5,2,4282.8,4500.96,4063.441222,11358,3806
Scenario 55,Camp 5,2,40,0.5,2,2483.6,742.52,2356.79203,11358,2206
Scenario 55,Camp 6,2,40,0.5,2,1698.4,2074,1611.982665,11358,1510
Scenario 55,Camp 7,2,40,0.5,2,2174.4,1628.42,2063.497262,11358,1932
Scenario 55,Camp 1,2,40,0.5,2,428.4,2882.1,407.3109244,15144,484
Scenario 55,Camp 2,2,40,0.5,2,642.6,2860.68,610.4927199,15144,746
Scenario 55,Camp 3,2,40,0.5,2,1071,2817.84,1016.856017,15144,1266
Scenario 55,Camp 4,2,40,0.5,2,4282.8,4500.96,4063.441222,15144,5098
Scenario 55,Camp 5,2,40,0.5,2,2483.6,742.52,2356.79203,15144,2942
Scenario 55,Camp 6,2,40,0.5,2,1698.4,2074,1611.982665,15144,2022
Scenario 55,Camp 7,2,40,0.5,2,2174.4,1628.42,2063.497262,15144,2586
Scenario 55,Camp 1,2,40,0.5,2,428.4,2882.1,407.3109244,18930,898
Scenario 55,Camp 2,2,40,0.5,2,642.6,2860.68,610.4927199,18930,1184
Scenario 55,Camp 3,2,40,0.5,2,1071,2817.84,1016.856017,18930,1750
Scenario 55,Camp 4,2,40,0.5,2,4282.8,4500.96,4063.441222,18930,6196
Scenario 55,Camp 5,2,40,0.5,2,2483.6,742.52,2356.79203,18930,3346
Scenario 55,Camp 6,2,40,0.5,2,1698.4,2074,1611.982665,18930,2494
Scenario 55,Camp 7,2,40,0.5,2,2174.4,1628.42,2063.497262,18930,3062
